"lifetime_gross"	"year"	"(no genres listed)"	"Action"	"Adventure"	"Animation"	"Children"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film-Noir"	"Horror"	"IMAX"	"Musical"	"Mystery"	"Romance"	"Sci-Fi"	"Thriller"	"War"	"Western"	"title"	"averageRating"	"numVotes"	"isAdult"	"runtimeMinutes"	"avg_rating_grouplense"
"4349"	7331647	2005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Alice"	7.4	2267	0	102	3.7
"4350"	350126372	2014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"American Sniper"	7.3	463033	0	133	3.48396604574393
"4351"	1826705	2014	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	"Tusk"	5.3	50194	0	102	2.71409574468085
"4352"	1124445	2014	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hector And The Search For Happiness"	7	47329	0	120	3.52743902439024
"4353"	146702	2013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"American Promise"	7	282	0	135	3.64285714285714
"4354"	1750	2014	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Open Windows"	5.2	14160	0	100	2.90666666666667
"4355"	30312	2014	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Happy Christmas"	5.4	8175	0	82	3.2265625
"4356"	18612	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Two Night Stand"	6.4	68314	0	86	3.47764900662252
"4357"	16697	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"As I Lay Dying"	5.4	3965	0	110	2.875
"4358"	200393	2010	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Legendary"	3.7	2172	0	92	2.16666666666667
"4359"	56773	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Ilo Ilo"	7.3	4617	0	99	3.7962962962963
"4360"	68372	2014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Predestination"	7.5	270100	0	97	3.77847276518113
"4361"	2507201	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	"Grace Unplugged"	6.1	3408	0	102	3.5
"4362"	67533	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Dark Horse"	7.1	1233	0	75	2.75
"4363"	67533	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Dark Horse"	7.5	6166	0	124	3.59782608695652
"4364"	26766213	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Best of Me"	6.7	69845	0	118	3.57765151515152
"4365"	43037835	2014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"John Wick"	7.4	587543	0	101	3.79586385836386
"4366"	2262223	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Love is Strange"	6.7	12554	0	94	3.35802469135802
"4367"	44137712	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"St. Vincent"	7.2	99179	0	102	3.4890350877193
"4368"	51600000	2014	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Sleeping Beauty"	7.2	143189	0	75	3.57121492664863
"4369"	66954149	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Alexander and the Terrible, Horrible, No Good, Very Bad Day"	6.2	43025	0	81	3.16758241758242
"4370"	4224065	2014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Left Behind"	3.1	38792	0	110	2.06967213114754
"4371"	12522	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Blind"	6.9	8030	0	96	3.26785714285714
"4372"	78400	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Blackbird"	7.1	1636	0	103	3.5
"4373"	78400	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Blackbird"	5.6	1048	0	99	3.5
"4374"	50856010	2014	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Ouija"	4.5	51224	0	89	2.35433070866142
"4375"	32381217	2014	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Nightcrawler"	7.8	504782	0	117	3.94682010077625
"4376"	222527828	2014	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Big Hero 6"	7.8	435166	0	102	3.87961267944889
"4377"	9740	2014	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"The Book of Life"	7.3	68554	0	95	3.52524038461538
"4378"	20431	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Love, Rosie"	7.2	132326	0	102	3.80812101910828
"4379"	28208	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Like Sunday, Like Rain"	6.9	4644	0	104	3.63157894736842
"4380"	25442958	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	"Ex Machina"	7.7	510498	0	108	3.96935522435642
"4381"	6770587	2009	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Runaway"	6.5	494	0	80	3.53571428571429
"4382"	10078	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Before I Disappear"	7.2	9482	0	93	3.66463414634146
"4383"	930469	2010	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Breaking and Entering"	6.5	22300	0	120	3.18385650224215
"4384"	3958500	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mr. Turner"	6.8	25279	0	150	3.30917874396135
"4385"	2967	2014	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"Mercy"	6.1	1299	0	87	3
"4386"	2967	2014	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"Mercy"	5	5375	0	79	2.73255813953488
"4387"	31749894	2005	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"9"	7.8	6620	0	11	3.47692307692308
"4388"	31749894	2005	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"9"	7.1	137229	0	79	3.45867517471893
"4389"	44235	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Madame Bovary"	7	2556	0	114	3.15625
"4390"	44235	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Madame Bovary"	5.7	8136	0	118	3.03658536585366
"4391"	232641920	2007	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	"Doctor Strange"	7.5	659849	0	115	3.75234075211051
"4392"	15057465	2004	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"King Solomon's Mines"	6.4	1232	0	77	3.16975308641975
"4393"	15057465	2004	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"King Solomon's Mines"	6.8	6032	0	103	3.28350515463918
"4394"	15057465	2004	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"King Solomon's Mines"	6	3472	0	173	2.91666666666667
"4395"	440554	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"The Circle"	6	639	0	71	1.75
"4396"	440554	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"The Circle"	5.4	89583	0	110	2.6974358974359
"4397"	9233	2010	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Every Thing Will be Fine"	5.5	6127	0	118	3.29545454545455
"4398"	157612	2010	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Chasing Madoff"	6.3	1087	0	91	3.94444444444444
"4399"	8886	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Northern Soul"	6.4	3891	0	102	3.24074074074074
"4400"	30877	2006	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Checking Out"	6	701	0	94	2.5
"4401"	14568989	2009	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	"Children of the Corn"	3.8	5916	0	92	2.10416666666667
"4402"	21017849	1958	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Christine"	6.4	959	0	95	3
"4403"	5171	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Cold Around the Heart"	5.1	1056	0	96	1
"4404"	16198	2012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Coldblooded"	6.7	3727	0	92	3.31439393939394
"4405"	16198	2012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Coldblooded"	5.5	813	0	86	3.83333333333333
"4406"	538460	1915	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"By the Sea"	5.8	1702	0	20	2.42857142857143
"4407"	5453	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Coming Soon"	4.5	1707	0	96	2.83333333333333
"4408"	15704614	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Leviathan"	6.6	3458	0	87	3.40322580645161
"4409"	76983	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Still Life"	7.5	1057	0	9	3.25
"4410"	76983	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Still Life"	7.4	7822	0	92	3.54166666666667
"4411"	27000	1997	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	"Level Five"	7.1	797	0	106	3.33333333333333
"4412"	887918	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Tyson"	6.3	2137	0	104	3
"4413"	887918	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Tyson"	7.5	12499	0	90	3.58039215686275
"4414"	11486	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"You're Not You"	7.3	25093	0	102	3.55701754385965
"4415"	1084935	2009	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	"Crush"	4.4	1479	0	82	1.91666666666667
"4416"	1084935	2009	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	"Crush"	5.6	5924	0	94	2.88095238095238
"4417"	1084935	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Crush"	4.4	1479	0	82	1.91666666666667
"4418"	1084935	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Crush"	5.6	5924	0	94	2.88095238095238
"4419"	58177	1947	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Cynthia"	6.2	592	0	98	NA
"4420"	8265	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Life Partners"	6.2	8657	0	93	3.23484848484848
"4421"	31184024	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Endless Love"	6.3	43223	0	104	3.61764705882353
"4422"	54030	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hateship Loveship"	6.1	6785	0	104	3.11842105263158
"4423"	444179	2013	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	"In Secret"	6.1	8345	0	107	2.93103448275862
"4424"	26966	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Out in the Dark"	7.5	8250	0	96	3.42307692307692
"4425"	152972	2013	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	"Stalingrad"	7.5	33830	0	134	3.68632855567806
"4426"	152972	2013	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	"Stalingrad"	5.6	16423	0	131	2.61607142857143
"4427"	18369	1968	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Deadfall"	5.7	953	0	120	2.875
"4428"	18369	1968	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Deadfall"	4	3274	0	98	2.11111111111111
"4429"	18369	1968	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Deadfall"	6.3	39049	0	95	3.04545454545455
"4430"	141211	2004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Deadline"	7.5	233	0	90	2.875
"4431"	141211	2004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Deadline"	4.6	5297	0	85	2.19047619047619
"4432"	141211	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	"Deadline"	7.5	233	0	90	2.875
"4433"	141211	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	"Deadline"	4.6	5297	0	85	2.19047619047619
"4434"	61626	2008	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Deal"	5.4	4490	0	85	3.11111111111111
"4435"	61626	2008	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Deal"	6.2	130	0	88	3.66666666666667
"4436"	64038616	1985	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Deja Vu"	7.1	302951	0	126	3.5904080448656
"4437"	30577122	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Deliver Us From Evil"	6.2	74955	0	118	2.95893719806763
"4438"	14806	2013	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Last Passenger"	5.7	7167	0	97	2.84210526315789
"4439"	176391	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Serena"	5.4	28293	0	109	2.76966292134831
"4440"	18306166	1978	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"The Four Feathers"	6.9	302	0	81	2.5
"4441"	18306166	1978	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"The Four Feathers"	7.5	5922	0	129	3.59271523178808
"4442"	18306166	1978	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"The Four Feathers"	6.6	606	0	100	3.16666666666667
"4443"	18306166	1978	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"The Four Feathers"	6.5	33654	0	132	3.1146408839779
"4444"	91125683	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	"The Imitation Game"	8	727344	0	114	3.99532860824742
"4445"	8110975	2014	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	"Inherent Vice"	6.7	100285	0	148	3.42945662535748
"4446"	58293	2014	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Rudderless"	7.5	18465	0	105	3.71844660194175
"4447"	3128941	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Rosewater"	6.6	10624	0	103	3.25
"4448"	60910	2012	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"Love and Honor"	5.7	9232	0	100	3.3
"4449"	1314053	1930	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Romance"	5.8	849	0	76	2
"4450"	17484	2014	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Trash"	6.3	2703	0	110	2.94736842105263
"4451"	17484	2014	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Trash"	5.6	382	0	95	NA
"4452"	10424470	2012	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Head Over Heels"	7.4	2264	0	11	3.28571428571429
"4453"	1538899	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Fed Up"	7.7	11855	0	92	3.68468468468468
"4454"	8533973	1990	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ski Patrol"	4.3	203	0	64	2.3
"4455"	86208010	2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dumb and Dumber To"	5.6	133913	0	109	2.60701275045537
"4456"	30577122	1973	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Deliver Us From Evil"	6.2	74955	0	118	2.95893719806763
"4457"	1189612	2013	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	"Repentance"	4.9	2568	0	90	2.5
"4458"	4404154	2014	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Dear White People"	6.1	27044	0	108	3.14804469273743
"4459"	101196	2013	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"One Chance"	6.8	12336	0	103	3.796875
"4460"	48421	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Lucky Them"	6.1	3505	0	97	3.20833333333333
"4461"	27053	2014	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Last Weekend"	5.5	1009	0	94	2.3125
"4462"	22004	2013	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"May in the Summer"	5.7	816	0	99	3
"4463"	6050	2013	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Tip Top"	4.8	624	0	106	2
"4464"	35893537	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Theory of Everything"	7.7	429124	0	123	3.79663882259348
"4465"	31849	2014	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Amira & Sam"	6.1	2593	0	90	2.85714285714286
"4466"	42024533	2014	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Dolphin Tale 2"	6.4	8936	0	107	3.20238095238095
"4467"	30127963	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"When the Game Stands Tall"	6.7	15872	0	115	3.07142857142857
"4468"	1783421	2008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Last Word"	5	381	0	94	NA
"4469"	44480039	2008	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Nothing to Lose"	5.6	394	0	108	3.125
"4470"	44480039	2008	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Nothing to Lose"	6.7	45647	0	98	3.25788497217069
"4471"	33300	2013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Running From Crazy"	6.5	321	0	100	3.5
"4472"	2807390	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Happiness"	7.7	68840	0	134	3.83333333333333
"4473"	2807390	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Happiness"	7.1	297	0	80	3.5
"4474"	1533324	1943	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	"Destroyer"	6.4	1177	0	99	3
"4475"	857522	2014	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Song of the Sea"	8.1	56034	0	93	4.00812274368231
"4476"	14618727	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Beyond the Lights"	6.9	16185	0	116	3.56707317073171
"4477"	29494	2012	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Paulette"	6.6	7146	0	87	3.40789473684211
"4478"	4630377	1946	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Black Beauty"	5.8	263	0	74	3.5
"4479"	4630377	1946	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Black Beauty"	5.5	1044	0	106	3.18681318681319
"4480"	4630377	1946	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Black Beauty"	6.6	9796	0	88	3.28724708767627
"4481"	111423	1975	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Deewaar"	8.1	10680	0	174	3.44736842105263
"4482"	200126	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Listen Up Philip"	6.3	6514	0	108	3.23026315789474
"4483"	113966	2013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Ain't In It For My Health: A Film About Levon Helm"	7.2	498	0	83	3.75
"4484"	84464	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Watermark"	6.9	960	0	92	3.17857142857143
"4485"	2800870	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Citizenfour"	8	54522	0	114	3.92332741267022
"4486"	256682	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Alive Inside"	8.2	3101	0	78	3.89655172413793
"4487"	5123696	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Grind"	5.4	433	0	96	NA
"4488"	54445357	2014	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Horrible Bosses 2"	6.3	165952	0	108	3.18558495821727
"4489"	1777	2012	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Detention of the Dead"	4.5	2659	0	87	2.16666666666667
"4490"	44788	1992	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	"Double Trouble "	5.2	1467	0	91	2.34615384615385
"4491"	6558	2011	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	"Down the Shore"	5.9	1333	0	93	3.08333333333333
"4492"	101170	2009	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Feed the Fish"	6.1	446	0	92	NA
"4493"	27634716	2001	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	"Murder on the Orient Express"	7.3	59427	0	128	3.70031670625495
"4494"	67533	1932	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Dark Horse"	7.1	1233	0	75	2.75
"4495"	67533	1932	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Dark Horse"	7.5	6166	0	124	3.59782608695652
"4496"	21571189	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Black or White"	6.6	12752	0	121	3.25806451612903
"4497"	1270847	2014	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	"'71"	7.2	54509	0	99	3.68018018018018
"4498"	24525	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Bastards"	8.2	19	0	80	3.5
"4499"	246649	2008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Enlighten Up!"	6.4	350	0	82	3.1
"4500"	1869148	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"The Kiss"	6.8	1116	0	62	3.3125
"4501"	13664060	1948	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Vice Versa"	6.4	350	0	111	NA
"4502"	18390117	1948	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Quartet"	7.3	918	0	120	3
"4503"	12096881	1961	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Roommates"	6.4	1843	0	108	3.17101226993865
"4504"	16086	2013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Levitated Mass"	6.9	172	0	88	3.07142857142857
"4505"	7744	2014	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Come Back to Me"	5.9	5088	0	96	3.16666666666667
"4506"	26420672	1934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.2	206	0	102	3.5
"4507"	26420672	1934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	7.8	23496	0	118	3.76708074534162
"4508"	26420672	1934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.1	446	0	124	NA
"4509"	26420672	1934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.8	52928	0	111	3.25203973040085
"4510"	26420672	1934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.4	12798	0	128	3.38392857142857
"4511"	258237	2014	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	"The Green Prince"	7.2	2661	0	101	3.5625
"4512"	1851517	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Clouds of Sils Maria"	6.8	29049	0	124	3.54366812227074
"4513"	4319001	2005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	"Mortuary"	4.1	5726	0	94	1.86363636363636
"4514"	2328743	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Trance"	4.5	1497	0	95	2.21428571428571
"4515"	2450846	2014	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	"Kill the Messenger"	6.9	46184	0	112	3.42380952380952
"4516"	103804407	2014	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Mule"	6.3	6368	0	103	3.32857142857143
"4517"	350006	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Face of Love"	6.2	5457	0	92	3.46428571428571
"4518"	52076908	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Selma"	7.5	89839	0	128	3.67027334851936
"4519"	115637895	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	"Unbroken"	7.2	159574	0	137	3.56258411843876
"4520"	1171559	2015	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Black Sea"	6.4	37102	0	114	3.08231707317073
"4521"	2032018	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Puzzle"	6.7	7625	0	103	3.13636363636364
"4522"	21458229	1974	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tough Guys"	5.6	344	0	92	3.25
"4523"	2722209	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Good Lie"	7.4	28212	0	110	3.68027210884354
"4524"	20256975	2014	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Action Jackson"	3.3	3680	0	144	2.2
"4525"	400738009	2010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	"Frozen"	6.1	71284	0	93	3.09653465346535
